Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,319.0,-62,66.4081,237.7742940503832,1.7272
a-025,IR02,442.0,-47,66.4081,580.1996132375205,0.8103
a-026,IR03,424.0,-37,66.4081,350.11292906474074,1.1716
a-027,IR04,575.0,-46,66.4081,316.4548288425162,1.2028
a-011,IR05,652.0,-46,66.4081,280.5722685875522,1.4268
a-023,IR06,579.0,-35,66.4081,177.96656712320228,1.377
a-022,IR07,1910.0,-32,66.4081,0.0,0.594
a-021,IR08,1580.0,-34,66.4081,167.11019184757043,0.8375
a-020,IR09,1100.0,-38,66.4081,215.9080298786304,1.008
a-004,IR10,1230.0,-39,66.4081,-8.352429035402919,1.2387
