Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6510.0,-24,66.3349,34.170645241745035,1.7272
d-025,IR02,14100.0,-24,66.3349,38.36977124648051,0.8103
d-026,IR03,359.0,-23,66.3349,384.3637016221672,1.1716
d-027,IR04,1620.0,-22,66.3349,141.3112992760077,1.2028
d-007,IR05,1270.0,-31,66.3349,131.42719167892906,1.4268
d-028,IR06,101000.0,-26,66.3349,3597.564381877975,1.377
d-029,IR07,8420.0,-26,66.3349,0.0,0.594
d-030,IR08,28800.0,-22,66.3349,22.972244158896025,0.8375
d-031,IR09,4190.0,-24,66.3349,80.07033475785025,1.008
d-006,IR10,7430.0,-32,66.3349,24.55972404740125,1.2387
d-008,PT01,3630.0,-38,66.3349,0.0,3.2472
d-009,PT02,884.0,-28,66.3349,91.3517330998011,2.1784
d-010,PT03,42000.0,-26,66.3349,6.832937684002456,2.0868
d-011,PT04,1150.0,-40,66.3349,40.909448638143886,2.3458
d-005,PT05,1330.0,-42,66.3349,82.9917730119728,2.0832
d-012,PT06,828.0,-68,66.3349,39.47442819011541,2.6302
d-013,PT07,713.0,-65,66.3349,48.2458234235476,2.1168
d-014,PT08,1180.0,-55,66.3349,77.62874307440835,1.7199
d-015,PT09,942.0,-53,66.3349,69.93166551349496,1.607
d-004,PT10,895.0,-70,66.3349,46.44483679457164,2.8304
