Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,603.0,-23,66.4647,251.0733245448638,1.7272
a-025,IR02,657.0,-41,66.4647,617.4509599166744,0.8103
a-026,IR03,554.0,-3,66.4647,420.315688344976,1.1716
a-027,IR04,783.0,-35,66.4647,374.3935091623965,1.2028
a-011,IR05,839.0,-33,66.4647,447.8912826268988,1.4268
a-023,IR06,776.0,-17,66.4647,254.87402938387012,1.377
a-022,IR07,1090.0,-28,66.4647,0.0,0.594
a-021,IR08,788.0,-24,66.4647,380.6144104652184,0.8375
a-020,IR09,911.0,-30,66.4647,308.1043956048093,1.008
a-004,IR10,500.0,-27,66.4647,320.179490467171,1.2387
a-028,PT01,3750.0,-42,66.4647,0.0,3.2472
a-029,PT02,4420.0,-61,66.4647,87.67318753263056,2.1784
a-030,PT03,5170.0,166,66.4647,112.51824656078226,2.0868
a-031,PT04,4470.0,-48,66.4647,169.28782701648288,2.3458
a-015,PT05,4180.0,-48,66.4647,158.60215053765936,2.0832
a-019,PT06,759.0,-30,66.4647,127.9224159613602,2.6302
a-018,PT07,1020.0,-29,66.4647,152.090750830268,2.1168
a-017,PT08,990.0,-42,66.4647,177.833969042777,1.7199
a-016,PT09,893.0,-46,66.4647,231.3595966364637,1.607
a-000,PT10,1180.0,-47,66.4647,110.74814106186308,2.8304
