Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,2280.0,-34,65.5748,54.97864133379898,1.7272
d-025,IR02,1260.0,-45,65.5748,303.4583582528794,0.8103
d-026,IR03,509.0,-39,65.5748,223.0901316063887,1.1716
d-027,IR04,926.0,-39,65.5748,155.79581708616038,1.2028
d-011,IR05,1450.0,-33,65.5748,129.2127436960903,1.4268
d-023,IR06,795.0,-54,65.5748,302.73091148608256,1.377
d-022,IR07,1140.0,-31,65.5748,0.0,0.594
d-021,IR08,891.0,-33,65.5748,121.1251435132661,0.8375
d-020,IR09,778.0,-38,65.5748,290.14041514045385,1.008
d-004,IR10,2520.0,-41,65.5748,-68.46112634439424,1.2387
d-028,PT01,1390.0,-29,65.5748,0.0,3.2472
d-029,PT02,637.0,-37,65.5748,102.00182208538396,2.1784
d-030,PT03,736.0,-30,65.5748,119.0634169357616,2.0868
d-031,PT04,1190.0,-28,65.5748,106.9779311555998,2.3458
d-015,PT05,1160.0,-25,65.5748,190.62758478084984,2.0832
d-019,PT06,595.0,-24,65.5748,130.35019843832123,2.6302
d-018,PT07,417.0,-45,65.5748,147.80533796348152,2.1168
d-017,PT08,395.0,-45,65.5748,264.80020015898646,1.7199
d-016,PT09,626.0,-56,65.5748,283.4037736486875,1.607
d-000,PT10,459.0,-42,65.5748,145.3194662219496,2.8304
