Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,567.0,-49,65.963,186.49570670185955,1.7272
a-025,IR02,462.0,-43,65.963,617.4509599166744,0.8103
a-026,IR03,437.0,-19,65.963,181.3863567210146,1.1716
a-027,IR04,604.0,-43,65.963,291.2541676260901,1.2028
a-011,IR05,532.0,-45,65.963,195.27829893684185,1.4268
a-023,IR06,691.0,-37,65.963,112.59420035126992,1.377
a-022,IR07,830.0,-37,65.963,0.0,0.594
a-021,IR08,771.0,-39,65.963,155.84957187053317,0.8375
a-020,IR09,1330.0,-40,65.963,96.5488885465022,1.008
a-004,IR10,1480.0,-43,65.963,92.25520349759137,1.2387
a-028,PT01,1950.0,7,65.963,3.4369424613307267,3.2472
a-029,PT02,822.0,-37,65.963,43.81964212627348,2.1784
a-030,PT03,913.0,-26,65.963,48.29403871956585,2.0868
a-031,PT04,1300.0,-26,65.963,32.59554172004469,2.3458
a-015,PT05,1820.0,-29,65.963,41.8768840561692,2.0832
a-019,PT06,502.0,-79,65.963,40.29174183200305,2.6302
a-018,PT07,411.0,-67,65.963,38.82495942201487,2.1168
a-017,PT08,918.0,-69,65.963,48.98002466240787,1.7199
a-016,PT09,748.0,-64,65.963,72.45480509948715,1.607
a-000,PT10,782.0,-65,65.963,28.646837133516435,2.8304
