Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4570.0,-26,65.9707,33.50464958848234,1.7272
d-025,IR02,10000.0,-25,65.9707,41.18413471271133,0.8103
d-026,IR03,1730.0,-26,65.9707,103.14981474861668,1.1716
d-027,IR04,4800.0,-28,65.9707,51.62351195627063,1.2028
d-011,IR05,3960.0,-27,65.9707,59.55601034536723,1.4268
d-023,IR06,4580.0,-31,65.9707,28.55016315224244,1.377
d-022,IR07,9800.0,-37,65.9707,0.0,0.594
d-021,IR08,3360.0,-30,65.9707,136.0297156750336,0.8375
d-020,IR09,4110.0,-36,65.9707,37.97771672771904,1.008
d-004,IR10,9820.0,-40,65.9707,26.17392895460186,1.2387
d-028,PT01,4900.0,-29,65.9707,0.0,3.2472
d-029,PT02,2440.0,-23,65.9707,48.77461455536633,2.1784
d-030,PT03,31900.0,-21,65.9707,7.582384990378334,2.0868
d-031,PT04,4920.0,-23,65.9707,36.77603835333011,2.3458
d-015,PT05,5080.0,-24,65.9707,46.73857606961244,2.0832
d-019,PT06,723.0,-68,65.9707,51.35087709037179,2.6302
d-018,PT07,931.0,-66,65.9707,56.56350693727802,2.1168
d-017,PT08,1160.0,-62,65.9707,63.04042546231156,1.7199
d-016,PT09,820.0,-59,65.9707,85.80737490589893,1.607
d-000,PT10,659.0,-65,65.9707,59.09013494513061,2.8304
