Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,81.2,-47,65.9033,212.1884214287592,1.7272
a-025,IR02,108.0,-25,65.9033,420.4045984866882,0.8103
a-026,IR03,283.0,-44,65.9033,420.2846328779955,1.1716
a-027,IR04,374.0,-26,65.9033,341.9622690344248,1.2028
a-011,IR05,348.0,-43,65.9033,241.94489539127824,1.4268
a-023,IR06,353.0,-31,65.9033,155.43964024358874,1.377
a-022,IR07,480.0,-34,65.9033,0.0,0.594
a-021,IR08,418.0,-35,65.9033,322.648296976665,0.8375
a-020,IR09,709.0,-35,65.9033,205.6818952652295,1.008
a-004,IR10,735.0,-38,65.9033,138.69586187339854,1.2387
a-028,PT01,45300.0,-29,65.9033,3.1846521824166305,3.2472
a-029,PT02,347.0,-53,65.9033,38.80125809470176,2.1784
a-030,PT03,454.0,-41,65.9033,55.80351218648988,2.0868
a-031,PT04,501.0,-55,65.9033,40.65782853106597,2.3458
a-015,PT05,879.0,-47,65.9033,38.4963960770467,2.0832
a-019,PT06,304.0,-72,65.9033,37.50872791869408,2.6302
a-018,PT07,338.0,-66,65.9033,54.76154136867135,2.1168
a-017,PT08,675.0,-72,65.9033,57.11620611426285,1.7199
a-016,PT09,544.0,-65,65.9033,115.53061126805385,1.607
a-000,PT10,629.0,-62,65.9033,31.553028655907895,2.8304
