Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,3690.0,-29,65.8036,0.0,3.2472
d-029,PT02,1650.0,-26,65.8036,44.05305687464456,2.1784
d-030,PT03,16800.0,-20,65.8036,11.858539579488854,2.0868
d-031,PT04,3300.0,-27,65.8036,33.80049226350852,2.3458
d-015,PT05,3380.0,-26,65.8036,40.5873577718932,2.0832
d-019,PT06,889.0,-62,65.8036,94.6016974433169,2.6302
d-018,PT07,739.0,-63,65.8036,80.58714938969322,2.1168
d-017,PT08,873.0,-54,65.8036,16.266508330003234,1.7199
d-016,PT09,525.0,-56,65.8036,90.44761746546308,1.607
d-000,PT10,1090.0,-50,65.8036,69.87364400471081,2.8304
