Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,23900.0,-31,66.2866,0.0,3.2472
a-029,PT02,620.0,-53,66.2866,24.603392295570195,2.1784
a-030,PT03,827.0,-25,66.2866,61.13360399969675,2.0868
a-031,PT04,996.0,-42,66.2866,38.49854638498653,2.3458
a-015,PT05,1490.0,-37,66.2866,44.657084297735175,2.0832
a-019,PT06,555.0,-80,66.2866,37.06088451887476,2.6302
a-018,PT07,423.0,-72,66.2866,40.581724142648845,2.1168
a-017,PT08,960.0,-67,66.2866,56.74899412487053,1.7199
a-016,PT09,623.0,-67,66.2866,80.27992915610369,1.607
a-000,PT10,761.0,-66,66.2866,26.28172210979064,2.8304
