Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,27300.0,-28,66.0527,0.0,3.2472
a-029,PT02,636.0,-56,66.0527,28.34629666248912,2.1784
a-030,PT03,16800.0,-32,66.0527,39.72664762373683,2.0868
a-031,PT04,994.0,-44,66.0527,39.20870997323028,2.3458
a-015,PT05,1450.0,-38,66.0527,44.04355724920273,2.0832
a-019,PT06,630.0,-79,66.0527,41.97535222742294,2.6302
a-018,PT07,989.0,-52,66.0527,41.281576733257744,2.1168
a-017,PT08,953.0,-66,66.0527,68.29065178557467,1.7199
a-016,PT09,616.0,-65,66.0527,89.61907041310519,1.607
a-000,PT10,720.0,-65,66.0527,31.55166978300926,2.8304
