Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1310.0,-31,66.0478,0.0,3.2472
a-029,PT02,608.0,-58,66.0478,25.43239215796976,2.1784
a-030,PT03,860.0,-29,66.0478,43.16523259726603,2.0868
a-031,PT04,974.0,-43,66.0478,40.911088229715965,2.3458
a-015,PT05,1480.0,-38,66.0478,43.35481090698941,2.0832
a-019,PT06,552.0,-84,66.0478,34.809932712432385,2.6302
a-018,PT07,457.0,-76,66.0478,39.32491800138891,2.1168
a-017,PT08,1000.0,-68,66.0478,49.59519113365749,1.7199
a-016,PT09,644.0,-68,66.0478,80.72826181835454,1.607
a-000,PT10,770.0,-65,66.0478,29.278195493530617,2.8304
